luxury,tranquility,safety,accessibility,security,overall_sentiment,original_index
8,9,7,8,9,8,229220
7,8,8,7,8,8,229221
7,6,8,7,8,7,229222
5,7,8,6,5,6,229225
5,7,8,6,7,6,229227
7,9,8,7,8,229228
8,7,9,7,8,8,229229
7,8,8,7,9,7,229230
8,7,8,9,9,8,229231
6,8,7,6,8,7,229233
7,8,8,7,7,7,229234
7,8,8,7,8,8,229235
8,7,7,8,8,8,229236
7,8,7,8,8,7,229239
8,7,6,8,7,8,229240
2,6,7,8,8,7,229244
6,5,7,8,6,7,229246
7,8,8,9,8,8,229247
8,7,6,5,7,7,229249
2,3,6,5,4,4,229250
7,8,8,9,9,8,229251
7,6,8,7,8,7,229253
6,7,8,7,8,7,229255
5,7,8,6,7,6,229256
8,7,7,8,8,8,229257
7,8,7,9,8,7,229258
5,7,8,9,8,7,229261
6,4,7,8,5,6,229262
2,5,7,8,6,6,229264
4,7,8,6,7,7,229265
7,8,7,9,8,8,229266
8,7,7,8,8,8,229269
4,6,7,8,5,6,229271
5,3,7,8,6,6,229273
2,5,6,7,6,5,229275
2,7,5,2,3,4,229276
3,6,7,8,7,7,229277
8,8,8,7,8,8,229278
3,6,7,8,5,6,229279
2,5,7,6,6,5,229280
7,8,7,6,6,7,229281
4,6,5,7,8,6,229282
5,7,8,9,6,7,229285
3,5,7,6,6,5,229286
3,4,5,7,6,5,229287
7,7,8,6,7,7,229288
5,6,7,8,7,7,229289
8,7,7,8,7,8,229292
8,7,8,7,8,8,229293
7,8,8,7,8,7,229294
5,7,8,6,8,7,229296
8,7,8,7,8,8,229298
8,7,8,9,9,8,229299
6,8,7,5,7,7,229302
6,8,7,7,8,7,229303
2,4,6,5,6,5,229304
5,7,8,6,6,6,229305
8,9,7,6,8,8,229307
8,7,8,9,8,8,229309
7,8,8,9,7,8,229310
2,4,3,7,2,4,229311
3,5,6,8,7,5,229312
7,8,9,7,8,8,229315
2,5,6,7,6,5,229317
8,7,8,8,7,8,229318
2,5,7,6,8,6,229320
2,5,7,8,6,5,229321
3,6,7,5,7,6,229322
2,6,7,8,7,6,229323
6,8,7,6,7,7,229324
8,7,8,9,9,8,229325
8,7,9,9,8,8,229326
7,8,6,7,8,7,229327
5,8,7,7,8,7,229329
7,5,8,7,8,7,229330
3,5,7,8,7,6,229331
7,8,8,6,7,7,229332
8,7,8,7,8,8,229333
8,6,7,9,8,8,229334
5,8,7,6,7,7,229336
5,7,8,7,8,7,229337
9,8,8,7,9,8,229339
7,8,8,7,7,7,229340
7,8,9,7,8,8,229341
6,8,7,8,9,8,229342
2,3,5,8,7,5,229344
5,4,8,7,6,6,229346
6,7,8,7,7,229347
7,8,8,7,8,8,229348
6,4,7,8,7,6,229349
8,7,8,9,8,8,229350
8,7,8,9,8,8,229351
4,3,6,7,5,5,229352
5,7,8,6,6,6,229353
6,8,7,6,7,7,229355
7,6,8,7,7,7,229357
5,7,6,8,7,7,229358
5,8,7,6,7,6,229359
7,8,8,7,8,8,229360
4,7,5,6,8,6,229362
2,7,6,8,7,6,229363
8,7,7,8,8,8,229364
5,7,8,6,7,6,229365
2,5,6,7,4,5,229366
6,8,7,5,6,7,229370
8,7,7,8,8,8,229371
8,7,8,9,8,8,229373
6,7,8,7,8,7,229374
7,8,9,7,9,8,229375
4,6,8,7,7,7,229377
8,7,8,8,7,8,229378
9,8,7,9,8,8,229380
7,6,8,8,7,8,229381
8,8,7,9,8,8,229382
6,5,7,8,7,6,229383
5,7,8,6,7,6,229384
6,5,4,7,6,6,229385
7,8,7,8,7,7,229386
3,5,6,7,8,5,229388
8,7,6,9,7,8,229389
8,7,8,7,8,8,229390
8,7,7,8,8,7,229392
7,8,9,7,8,8,229393
8,7,8,6,7,7,229397
3,6,7,5,4,5,229398
3,5,7,8,6,6,229399
6,7,8,7,7,7,229400
7,8,8,9,7,8,229401
5,7,8,8,8,7,229402
7,5,8,9,7,8,229403
7,8,7,6,7,7,229404
7,6,8,8,7,7,229408
8,9,8,7,8,8,229409
7,6,8,7,8,7,229410
8,9,7,8,8,8,229412
6,8,7,7,8,7,229413
2,4,3,6,5,4,229414
4,6,7,5,8,6,229415
4,6,7,8,7,6,229417
3,7,6,8,5,6,229418
6,7,8,7,8,7,229419
2,4,3,6,5,4,229420
2,7,6,8,5,6,229421
8,7,8,9,8,8,229423
8,7,8,9,8,8,229426
3,5,7,6,8,6,229427
4,6,7,8,7,6,229428
8,7,9,8,9,8,229431
5,7,8,6,6,6,229432
8,7,8,9,9,8,229433
8,7,8,7,8,8,229435
6,7,4,2,3,5,229436
5,7,8,9,6,7,229437
9,7,8,8,8,8,229439
7,8,9,9,9,8,229440
7,6,8,7,8,7,229444
7,8,6,7,8,7,229445
7,8,8,7,8,8,229446
7,6,8,7,7,7,229447
7,8,6,9,8,7,229448
3,5,7,8,6,6,229449
8,9,8,7,8,8,229450
4,7,8,8,6,7,229451
5,7,8,9,7,8,229452
3,6,7,8,7,7,229453
9,8,8,9,9,9,229454
8,9,7,8,8,8,229455
3,5,6,3,4,4,229458
7,8,9,7,8,8,229459
5,7,6,8,7,7,229462
5,7,6,8,7,6,229463
5,6,7,8,7,6,229464
8,7,8,9,9,8,229466
6,8,7,8,7,7,229468
5,6,7,8,8,7,229469
8,9,7,8,8,8,229470
9,8,8,7,9,229471
3,6,7,8,8,6,229472
7,6,8,7,8,7,229473
7,8,7,8,8,8,229474
6,5,7,8,8,7,229475
7,6,8,9,8,8,229477
8,7,8,9,9,8,229478
6,8,7,7,8,8,229479
4,6,7,8,6,6,229480
2,5,7,8,6,6,229481
6,8,7,6,7,7,229482
8,7,7,6,8,7,229483
7,6,8,8,7,7,229484
8,9,7,6,8,8,229485
9,8,8,9,9,8,229486
8,7,8,9,9,8,229487
5,8,7,9,9,8,229488
8,9,8,7,8,8,229489
7,6,7,8,7,7,229490
9,8,9,8,9,9,229491
7,8,5,6,7,6,229492
7,6,8,7,7,7,229494
7,8,6,7,8,7,229495
5,7,8,9,7,7,229496
2,5,7,6,7,5,229498
7,8,6,7,8,7,229501
2,5,7,6,4,5,229502
7,8,7,8,7,7,229503
8,7,7,8,8,8,229504
8,7,7,8,8,7,229505
6,7,8,7,8,7,229506
7,8,9,7,8,8,229507
2,5,6,6,7,5,229508
7,8,7,9,8,8,229509
2,4,7,6,5,5,229511
8,9,9,8,9,8,229512
7,8,7,9,8,8,229513
2,4,6,7,5,4,229514
7,8,7,6,6,7,229515
7,8,6,7,8,7,229516
9,8,8,7,8,8,229517
7,8,6,8,7,7,229518
8,7,8,9,9,8,229520
9,8,9,7,9,8,229521
7,8,8,9,9,8,229522
3,7,8,6,5,6,229523
8,9,8,7,8,8,229526
3,7,8,6,5,6,229527
8,7,8,9,9,8,229528
7,8,6,9,7,7,229529
8,7,9,8,8,8,229530
2,4,5,6,7,4,229532
7,8,9,7,6,8,229533
3,7,8,5,6,6,229534
6,7,8,8,7,7,229538
7,8,8,6,7,7,229539
8,7,8,9,8,8,229540
7,6,8,7,7,7,229543
7,8,8,7,8,8,229545
8,7,9,8,9,8,229546
7,8,7,7,8,7,229549
8,7,7,8,8,8,229550
3,6,7,8,5,6,229551
4,7,8,6,7,7,229552
5,8,7,6,6,6,229553
8,7,8,6,7,7,229554
7,8,6,7,8,7,229555
3,5,6,7,8,6,229556
7,8,7,9,8,8,229557
7,6,8,8,7,7,229559
7,6,8,7,7,7,229561
3,5,7,6,6,5,229562
7,8,8,7,7,7,229565
5,3,7,8,6,6,229566
5,8,7,6,7,6,229567
7,8,6,9,7,8,229568
8,7,7,9,8,8,229570
7,8,7,8,8,8,229571
4,6,7,5,3,5,229574
8,7,8,9,8,8,229575
7,6,8,7,8,7,229577
5,8,7,9,9,8,229578
7,8,7,8,8,8,229579
7,8,9,9,8,8,229581
5,7,8,6,7,7,229582
8,8,7,9,8,8,229583
9,8,8,7,8,8,229584
7,6,8,7,8,7,229587
9,8,7,8,9,8,229588
7,8,6,8,7,7,229591
8,7,9,8,8,8,229592
7,4,5,6,6,6,229593
8,7,8,9,8,8,229594
7,8,7,6,8,7,229595
7,8,8,9,8,8,229596
8,9,8,7,8,8,229597
7,8,6,5,7,7,229598
8,7,8,9,9,8,229601
5,3,8,9,7,6,229602
3,5,7,8,8,6,229603
7,8,8,9,8,8,229604
8,7,8,9,8,8,229605
6,5,6,7,7,6,229608
7,8,7,6,7,7,229609
9,8,7,9,8,8,229611
3,8,7,6,5,6,229612
8,7,8,9,8,8,229613
7,8,8,9,9,8,229614
3,5,7,6,6,5,229615
6,7,8,8,7,7,229616
6,8,7,5,6,7,229618
7,8,8,9,7,8,229619
2,8,7,5,3,5,229620
7,8,7,8,8,8,229621
7,8,8,9,9,8,229624
7,8,8,7,7,7,229626
7,8,7,6,8,8,229627
9,7,8,8,9,8,229628
5,7,8,6,7,6,229630
2,4,7,6,5,5,229631
8,7,8,9,8,8,229634
3,9,8,8,7,7,229635
7,8,8,7,7,7,229636
2,8,7,6,7,6,229637
7,8,9,7,8,8,229638
7,8,7,9,8,8,229640
3,6,7,8,7,6,229641
7,5,7,6,8,6,229642
3,8,6,7,7,7,229643
5,8,7,7,8,7,229644
7,8,6,7,8,7,229647
3,6,7,8,7,7,229648
8,7,8,9,8,8,229649
8,9,7,8,8,8,229650
8,7,8,7,9,8,229651
7,8,8,9,9,8,229652
7,8,6,9,8,8,229653
3,4,6,7,5,5,229654
8,7,8,8,9,8,229655
7,9,8,8,7,8,229656
5,7,6,8,7,6,229660
8,7,9,8,9,8,229661
8,7,8,8,7,8,229662
6,8,7,8,7,7,229663
7,8,9,6,7,7,229664
3,5,7,8,6,6,229665
6,3,7,8,7,7,229666
5,7,6,8,7,7,229667
4,7,6,8,7,7,229669
2,5,7,8,6,6,229670
7,6,8,7,7,7,229672
4,6,7,8,5,6,229673
4,7,8,7,6,7,229674
3,5,7,4,6,5,229676
2,4,5,7,6,5,229677
5,3,2,6,4,4,229678
2,5,7,8,6,6,229679
8,9,7,8,8,8,229680
2,5,7,6,6,5,229682
3,5,5,8,7,6,229684
7,5,8,6,7,7,229685
7,6,8,8,7,7,229686
7,6,8,7,8,7,229688
5,8,7,6,5,7,229689
7,6,8,7,8,7,229690
8,9,7,6,8,8,229692
5,6,7,8,7,6,229693
8,9,7,8,9,8,229694
2,5,4,8,7,6,229695
7,8,8,7,9,8,229696
6,8,7,9,7,7,229698
5,8,6,7,6,6,229699
7,6,8,7,8,7,229700
7,8,6,8,7,7,229701
7,8,8,7,9,8,229702
4,6,8,7,7,7,229703
8,7,9,8,8,8,229705
6,4,7,8,8,7,229710
3,4,7,6,5,5,229712
4,6,7,8,8,7,229713
2,6,7,8,7,6,229714
7,6,8,8,7,7,229716
8,7,8,9,8,8,229717
6,7,8,8,7,7,229718
4,6,5,7,3,5,229719
3,7,8,7,6,7,229720
5,8,7,8,8,7,229721
8,7,9,8,8,8,229723
2,6,7,8,5,6,229724
8,7,8,9,9,8,229725
7,8,8,7,7,7,229727
3,6,7,8,8,6,229728
4,6,7,8,7,6,229729
7,6,8,7,8,7,229731
5,6,7,8,7,6,229732
6,5,7,8,6,7,229733
7,6,8,7,8,7,229734
6,7,8,7,8,7,229735
8,9,7,8,7,8,229739
8,7,8,9,8,8,229740
8,9,7,8,6,8,229741
8,7,8,9,9,8,229742
3,7,8,8,7,6,229743
3,5,7,6,6,5,229744
8,7,8,7,8,8,229746
3,5,7,8,6,6,229749
3,5,7,6,8,6,229750
7,8,6,9,8,7,229751
6,8,7,8,7,7,229753
8,7,8,9,8,8,229754
3,7,6,8,5,6,229755
1,2,5,3,4,3,229756
7,8,9,7,8,8,229757
3,5,6,8,7,6,229759
7,8,8,7,8,8,229761
8,6,7,8,7,7,229762
7,8,6,8,7,8,229763
7,8,9,7,8,8,229764
7,8,6,5,7,7,229766
4,3,5,6,7,5,229767
8,9,7,8,9,8,229768
4,6,7,8,7,6,229769
7,6,8,7,7,7,229770
6,4,7,8,7,7,229771
7,6,8,7,7,7,229774
5,7,6,8,8,7,229775
8,7,7,8,7,8,229776
7,6,7,8,7,7,229777
8,7,6,8,7,7,229778
0,2,4,6,5,4,229780
8,7,7,8,8,7,229781
5,6,7,8,8,7,229784
6,7,8,8,8,7,229785
3,6,7,8,7,6,229788
6,7,8,8,9,7,229790
7,8,7,7,6,7,229791
6,8,9,7,8,8,229792
7,6,8,7,8,7,229793
4,5,6,7,8,5,229794
5,7,6,8,7,7,229798
8,7,9,8,9,8,229799
5,7,8,6,7,7,229800
8,7,8,7,8,7,229801
7,8,6,8,7,7,229802
5,7,6,8,8,7,229803
6,7,8,8,7,7,229804
7,6,8,9,8,8,229805
3,5,7,8,6,6,229806
7,8,9,8,8,8,229807
6,7,8,8,7,7,229808
5,5,7,8,6,6,229809
8,7,8,9,9,8,229810
8,7,8,7,8,8,229812
8,7,8,8,7,8,229813
3,6,8,9,7,7,229814
7,8,6,9,7,7,229815
3,7,8,7,6,7,229817
7,6,8,7,8,7,229818
5,7,6,8,6,6,229819
4,6,7,8,7,6,229820
3,7,5,6,4,5,229822
8,7,9,8,9,8,229823
7,6,8,7,8,7,229824
8,7,6,8,7,7,229825
7,8,8,7,9,8,229826
7,6,8,7,7,7,229828
8,9,9,8,9,8,229829
7,8,7,8,8,8,229830
7,8,7,6,8,7,229831
2,7,8,9,6,229833
7,5,6,8,7,6,229836
4,5,7,8,6,6,229837
3,5,7,6,7,6,229838
8,7,7,8,8,8,229839
9,8,7,8,8,8,229841
7,8,9,8,9,8,229842
8,7,8,9,9,8,229843
6,7,8,7,8,7,229844
8,7,8,9,8,8,229845
8,8,7,9,8,8,229846
7,8,9,7,8,8,229847
9,8,7,8,9,8,229849
7,8,8,7,8,8,229851
5,7,6,8,7,7,229852
8,7,8,8,9,8,229854
7,8,8,9,7,8,229856
7,6,8,7,6,7,229857
7,8,6,7,8,7,229858
7,6,8,9,7,7,229859
5,7,8,6,7,7,229861
3,8,7,7,6,7,229862
7,5,6,8,7,7,229863
4,8,7,6,5,6,229864
8,7,8,6,7,7,229865
5,7,8,6,8,7,229867
8,7,8,7,8,8,229868
7,8,8,7,7,8,229869
8,7,8,7,8,8,229870
8,7,8,7,8,8,229874
7,8,8,7,8,7,229875
6,5,7,8,8,6,229876
8,9,8,9,8,8,229877
7,8,6,9,7,7,229879
7,8,8,7,9,8,229880
5,6,7,8,7,6,229882
2,4,6,7,8,5,229883
8,7,8,9,7,8,229884
8,7,9,8,8,8,229885
6,5,7,8,7,7,229887
5,6,7,8,7,7,229888
7,8,8,7,7,7,229889
7,6,7,8,8,7,229890
3,5,7,6,5,6,229891
8,7,8,8,8,8,229893
2,5,6,7,6,5,229894
7,6,8,9,8,7,229895
8,7,8,9,8,8,229897
8,7,9,8,8,8,229899
9,8,7,8,8,8,229901
3,6,7,5,6,5,229902
3,5,7,8,6,6,229903
7,6,7,8,8,7,229904
9,8,7,9,8,8,229905
7,8,7,9,8,8,229906
8,7,8,9,7,8,229907
7,6,8,7,8,7,229908
8,9,7,8,8,8,229909
8,7,8,9,8,8,229910
2,4,6,5,5,5,229911
7,8,8,7,8,8,229912
6,7,8,7,8,7,229913
7,8,8,7,8,8,229914
8,7,8,9,8,8,229915
5,8,7,7,8,7,229916
7,8,7,9,8,8,229919
8,9,7,6,8,8,229920
7,8,8,7,8,7,229921
7,6,8,7,7,7,229922
7,8,9,8,7,8,229924
8,7,8,7,8,8,229925
8,6,7,9,8,8,229926
8,7,7,8,8,8,229927
2,6,7,8,6,6,229928
8,7,8,9,8,8,229929
4,7,8,9,8,8,229930
7,8,9,8,7,8,229931
7,6,8,7,7,7,229932
8,7,8,9,8,8,229933
7,8,6,7,7,7,229934
2,5,7,8,6,6,229935
7,8,8,7,8,7,229936
2,4,5,7,6,5,229939
3,7,8,6,7,6,229941
2,7,8,6,7,7,229943
6,7,8,7,8,7,229944
8,7,8,9,8,8,229945
3,8,7,6,7,229946
7,8,7,8,8,8,229947
3,6,7,8,7,6,229949
8,7,8,9,9,8,229950
2,4,5,3,3,3,229951
5,7,6,8,7,7,229952
9,8,9,7,8,8,229953
2,4,7,6,5,5,229954
8,7,8,7,9,8,229956
4,7,8,8,7,7,229957
8,9,7,8,9,8,229959
7,6,8,7,8,7,229961
3,5,7,6,8,5,229962
3,5,7,8,6,6,229963
7,8,9,8,9,8,229964
8,7,8,8,9,8,229965
5,7,8,6,6,6,229966
5,7,8,6,7,7,229967
3,5,7,6,6,5,229969
5,7,8,7,8,7,229971
3,7,8,8,7,7,229972
8,7,8,9,9,8,229973
9,8,8,7,7,8,229974
8,7,8,7,8,7,229975
7,8,8,7,8,8,229976
8,7,8,9,9,8,229977
8,7,8,9,9,8,229978
7,8,9,7,8,8,229980
8,7,8,6,7,7,229981
5,7,6,8,7,7,229982
4,6,8,7,7,6,229984
5,7,8,8,9,7,229985
4,7,6,8,6,6,229987
8,7,8,7,8,7,229988
6,4,8,7,7,6,229989
4,6,7,7,6,6,229990
4,5,6,7,6,6,229991
3,7,6,8,5,6,229992
5,7,8,8,6,7,229993
7,6,8,8,9,8,229996
8,7,8,7,8,8,229997
9,7,8,8,7,8,229998
9,8,8,9,8,8,229999
7,5,6,8,7,7,230000
7,8,9,7,8,8,230001
7,8,7,6,7,7,230005
7,8,8,9,7,8,230007
7,5,8,7,7,7,230011
3,6,4,7,5,5,230012
8,7,8,9,8,8,230015
2,5,7,6,8,6,230016
8,7,8,9,8,8,230017
3,5,6,7,6,5,230019
7,8,7,9,8,8,230020
5,7,8,6,7,7,230021
3,5,6,4,4,4,230022
3,6,7,8,8,7,230023
5,4,7,6,5,5,230025
9,8,7,9,8,8,230026
3,5,7,8,6,6,230027
7,8,8,7,9,8,230028
8,7,9,8,8,8,230029
3,5,7,6,6,5,230031
7,8,8,7,8,7,230032
8,7,8,8,8,7,230034
6,8,7,5,6,7,230035
7,8,8,9,7,8,230036
8,7,8,7,8,8,230037
8,7,8,9,9,8,230038
7,8,9,7,8,8,230039
3,7,8,6,7,6,230040
8,9,8,7,8,8,230044
6,8,7,9,8,7,230045
5,7,8,6,7,7,230046
5,8,7,6,7,7,230047
8,7,9,8,9,8,230048
3,6,5,7,4,5,230049
8,7,6,8,7,7,230050
8,7,7,8,7,8,230051
8,7,8,8,8,7,230052
7,8,8,7,7,7,230053
7,8,8,7,8,8,230054
7,8,8,7,6,7,230055
6,7,8,6,7,7,230058
8,7,8,7,8,8,230059
7,8,8,7,7,7,230060
4,7,6,6,5,6,230061
2,5,7,8,6,6,230062
6,5,7,8,8,6,230064
8,7,3,6,5,6,230065
2,7,8,6,5,6,230067
2,8,7,5,6,6,230068
8,7,9,8,8,8,230069
8,7,8,8,9,8,230070
7,8,9,9,8,8,230071
6,8,7,9,8,8,230072
7,5,8,7,7,7,230075
7,8,9,7,8,8,230079
3,6,7,8,7,6,230080
7,6,8,7,8,7,230081
7,8,6,7,8,7,230082
5,7,6,8,7,6,230083
7,8,9,7,8,8,230084
5,3,7,8,6,6,230085
3,6,7,6,5,5,230086
2,5,7,8,6,6,230088
6,5,7,8,6,6,230090
4,7,8,6,7,7,230092
6,8,7,7,6,7,230093
5,4,6,7,7,6,230094
7,8,6,7,8,7,230095
8,7,8,9,8,8,230096
2,4,6,7,8,5,230097
5,4,6,7,6,6,230098
7,8,8,7,7,7,230102
9,7,8,9,9,8,230103
3,6,7,8,7,6,230104
6,5,7,6,8,7,230105
7,7,8,8,7,7,230106
6,5,7,8,7,7,230107
3,7,8,6,7,7,230108
7,6,8,9,7,7,230111
8,6,7,8,7,7,230112
7,8,8,9,7,8,230113
4,6,5,7,6,6,230114
4,6,7,8,8,7,230115
6,8,7,8,7,7,230116
5,7,8,6,7,6,230117
4,7,8,9,8,8,230118
7,8,8,7,8,7,230119
8,9,8,7,8,8,230120
3,7,6,5,8,6,230122
2,7,8,6,7,6,230123
5,8,7,6,7,7,230125
2,4,5,7,6,5,230126
6,8,7,8,9,7,230128
7,8,8,7,7,7,230129
7,8,7,6,7,7,230130
7,6,8,8,7,7,230132
6,4,5,7,6,6,230133
4,6,7,8,8,7,230135
8,6,7,8,7,7,230136
7,8,8,7,7,7,230138
7,8,6,7,8,7,230139
5,7,8,6,7,6,230140
7,8,7,8,8,8,230141
5,6,7,8,8,7,230142
7,8,9,8,8,8,230144
8,7,8,6,8,7,230145
9,8,9,7,8,8,230146
5,7,8,6,7,7,230148
1,3,4,6,5,4,230149
2,6,7,5,8,6,230150
8,7,8,9,9,8,230151
2,3,5,6,4,4,230152
7,6,8,7,8,8,230153
2,5,6,7,8,6,230154
6,7,8,7,6,7,230155
6,7,8,6,7,7,230156
7,6,8,7,8,7,230158
7,5,8,7,8,7,230159
3,4,6,5,5,5,230160
8,7,6,8,9,8,230161
7,8,8,7,7,7,230162
8,7,6,8,7,8,230163
7,8,8,7,7,7,230165
3,5,7,6,4,5,230166
2,8,7,5,6,6,230167
7,8,8,7,6,8,230170
8,9,8,8,8,8,230173
7,8,8,7,7,7,230174
2,5,6,7,8,6,230176
7,8,7,8,8,8,230177
7,8,9,6,7,7,230178
5,4,7,8,6,6,230180
8,7,6,8,7,7,230181
8,7,6,5,6,7,230182
3,6,5,7,5,5,230183
7,8,8,9,7,8,230186
7,8,9,7,8,8,230188
5,6,7,8,7,6,230189
2,5,7,8,6,5,230190
8,7,9,8,8,8,230191
5,7,6,8,7,7,230193
6,7,7,8,8,7,230194
3,4,6,7,8,6,230195
8,9,7,8,8,8,230197
5,8,7,6,7,7,230198
2,4,7,6,8,5,230200
7,6,8,7,8,7,230201
6,7,8,6,7,7,230203
8,7,7,8,8,7,230204
3,5,7,8,6,6,230206
8,7,8,7,9,8,230208
7,8,7,6,8,7,230210
7,8,7,7,8,7,230211
2,7,8,6,7,6,230213
8,7,6,8,7,8,230214
5,6,7,8,7,6,230215
9,7,8,9,8,8,230216
6,7,8,7,8,7,230218
8,7,8,7,8,8,230219
3,5,7,6,8,6,230220
6,8,7,9,8,7,230221
9,8,7,8,9,8,230223
4,5,7,6,6,6,230224
8,9,7,8,8,8,230225
2,5,7,6,4,5,230226
8,7,8,6,7,7,230228
4,7,6,5,4,5,230229
8,7,8,9,9,8,230230
7,8,6,5,4,6,230233
8,7,9,8,8,8,230235
8,8,7,8,8,8,230236
8,7,8,7,8,8,230238
2,6,7,5,8,6,230239
7,5,8,6,7,7,230241
9,8,7,6,8,8,230242
5,7,8,6,7,6,230243
4,9,7,5,8,7,230247
7,8,9,8,7,8,230248
2,5,6,7,4,5,230250
7,8,6,7,8,7,230251
6,8,7,5,6,7,230252
4,7,6,8,7,6,230253
9,8,7,8,8,8,230254
3,4,5,7,6,5,230255
9,8,7,8,9,8,230257
4,6,8,7,7,6,230258
6,5,7,8,8,7,230259
3,5,7,8,6,6,230260
7,8,7,8,7,7,230261
3,5,7,8,6,6,230262
4,7,7,8,8,6,230263
8,7,8,7,8,8,230265
3,7,8,7,5,6,230266
8,7,8,9,8,8,230267
3,5,7,8,6,6,230269
7,8,7,8,7,8,230270
6,4,7,8,7,7,230271
8,7,9,8,9,8,230272
6,7,8,8,7,7,230273
3,5,6,7,4,5,230274
7,8,8,9,9,8,230276
6,7,8,7,8,7,230278
8,7,8,8,9,8,230279
7,5,6,8,6,6,230280
6,8,7,7,7,7,230283
6,8,7,8,7,7,230285
2,8,6,4,5,5,230286
9,8,7,8,9,8,230287
5,7,6,8,7,7,230290
3,5,7,6,6,5,230291
5,7,8,6,7,7,230293
8,7,8,9,8,8,230295
8,7,9,8,9,8,230297
5,7,8,6,8,6,230298
3,6,7,8,7,6,230299
9,8,9,8,9,8,230300
7,8,6,9,7,7,230301
8,8,9,8,8,8,230302
5,4,7,8,6,6,230303
5,7,8,8,7,7,230304
3,5,6,7,8,5,230305
6,7,8,8,7,7,230306
8,7,8,8,9,8,230308
8,7,8,9,7,8,230309
7,6,8,7,7,7,230310
7,8,8,7,8,8,230312
8,7,7,8,8,7,230313
8,7,8,8,9,8,230314
6,5,7,8,7,7,230316
4,7,8,5,6,6,230318
8,7,9,8,8,8,230319
2,4,6,7,5,5,230321
7,8,8,9,8,8,230323
7,8,7,8,8,7,230324
5,7,8,6,7,6,230326
5,8,7,7,6,7,230327
4,6,7,5,4,5,230331
2,6,7,8,5,6,230332
1,5,7,6,4,5,230333
6,7,8,8,7,7,230334
5,7,8,8,7,7,230337
3,5,6,7,6,5,230338
8,7,8,9,9,8,230339
2,5,7,6,4,5,230340
5,8,7,6,7,7,230341
5,8,7,6,7,7,230343
7,6,8,7,8,7,230344
6,7,8,7,8,7,230345
2,5,7,8,6,6,230347
3,5,7,6,8,6,230348
8,7,8,9,8,8,230350
3,5,7,6,8,6,230351
5,8,7,6,7,7,230352
7,6,8,8,7,7,230353
8,9,9,8,8,8,230354
6,8,7,6,8,7,230355
8,7,8,9,7,8,230357
7,8,9,7,8,8,230360
7,8,9,7,8,8,230362
8,7,8,7,8,8,230363
8,7,8,9,8,8,230364
7,8,8,7,8,7,230365
2,8,7,7,8,7,230367
7,8,7,6,6,7,230368
9,8,8,9,9,8,230369
8,9,7,8,8,8,230370
3,4,5,6,5,5,230371
3,4,5,6,7,5,230372
3,5,7,8,6,6,230373
0,3,6,7,8,5,230374
7,5,8,7,7,230375
2,4,5,6,3,4,230377
7,8,6,7,8,7,230378
3,5,7,8,6,6,230379
8,7,8,9,8,8,230381
3,7,6,8,7,7,230382
3,5,6,7,5,5,230383
7,5,8,6,7,7,230384
3,5,7,6,6,5,230385
5,6,7,8,7,7,230386
8,7,8,7,8,8,230388
3,5,7,6,8,6,230389
7,8,8,9,9,8,230390
8,7,8,9,8,8,230393
5,7,6,8,6,6,230395
8,7,9,8,8,8,230398
5,7,8,9,6,7,230399
7,8,8,7,9,8,230402
7,6,8,9,7,7,230403
6,7,8,5,7,7,230404
2,5,7,8,6,6,230405
3,5,6,7,8,6,230406
3,4,7,6,5,5,230408
2,5,7,8,6,6,230409
8,7,7,8,8,8,230411
7,8,8,9,9,8,230412
3,5,2,7,4,4,230413
5,7,6,8,7,7,230414
8,9,7,8,9,8,230416
7,8,8,7,8,7,230417
8,7,8,6,8,7,230418
3,7,8,9,8,7,230419
4,6,7,8,7,7,230421
8,7,6,8,8,7,230422
4,7,8,8,6,6,230423
9,8,7,8,9,8,230425
6,7,8,8,9,7,230426
7,8,8,7,7,7,230427
4,6,7,5,6,6,230429
5,6,7,8,5,6,230432
3,6,7,5,6,5,230435
5,7,8,6,8,7,230436
4,6,7,8,9,6,230437
8,7,6,8,9,8,230438
3,7,6,8,7,7,230440
7,8,6,7,8,7,230441
6,8,7,7,6,7,230442
3,6,7,5,6,5,230443
5,7,8,6,8,7,230444
8,7,8,6,7,7,230446
9,7,8,8,9,8,230447
3,5,7,8,6,6,230449
3,6,7,8,8,7,230453
2,5,6,8,4,5,230454
4,7,5,6,6,6,230455
6,7,8,7,8,7,230456
2,7,7,8,6,6,230457
5,6,7,8,7,6,230458
5,3,6,7,7,6,230459
7,8,7,8,8,7,230460
5,6,7,8,7,6,230462
8,7,8,9,7,8,230463
6,8,7,8,8,7,230465
3,7,8,6,7,7,230468
8,7,8,9,8,8,230469
1,3,7,8,6,5,230471
2,4,6,8,7,5,230473
7,8,9,8,7,8,230474
8,7,7,8,9,8,230475
4,7,7,6,6,6,230476
7,8,7,8,8,7,230477
3,4,8,7,6,6,230480
7,8,8,7,8,8,230481
8,9,8,9,8,8,230482
8,9,8,7,9,8,230483
8,7,8,7,8,7,230485
6,7,8,7,6,7,230486
7,8,7,8,7,7,230488
3,7,6,5,4,5,230489
5,3,4,6,7,5,230492
8,6,7,8,7,8,230493
7,8,8,7,8,8,230494
6,8,7,6,7,7,230497
3,6,7,8,8,6,230499
5,7,8,9,8,7,230500
7,8,7,6,7,7,230501
6,4,7,8,7,6,230502
